Hersteller;Produktname;kategorie;artikelnummer;artikel id;URL;produkttyp;durchmesser;rauchrohr durchmesser;isActive;farbe korpus-118
La Nordica;La Nordica Isetta Lean Kaminofen;Kaminöfen 6 bis 7 kW;3008240;57429;/la-nordica-isetta-lean-kaminofen;"[""Kaminofen""]";;150;1;"[""Schwarz""]"
La Nordica;La Nordica Rossella R1 16 Ceramica Liberty - Panna;Kaminöfen 8 bis 9 kW;3004102;57430;/la-nordica-rossella-r1-16-ceramica-liberty-panna;"[""Kaminofen""]";;130;1;"[""Schwarz""]"
La Nordica;La Nordica Sovrana Easy 16 Küchenofen Stahl Anthrazit-Schwarz;Küchenöfen;3007030;57431;/la-nordica-sovrana-easy-16-kuechenofen-stahl-anthrazit-schwarz;"[""K\u00fcchenofen""]";;130;1;"[""Schwarz""]"
La Nordica;La Nordica Suprema 16 Küchenofen Guss Schwarz;Küchenöfen;3004330;57432;/la-nordica-suprema-16-kuechenofen-guss-schwarz;"[""K\u00fcchenofen""]";;150;1;"[""Schwarz""]"
La Nordica;La Nordica Verona XXL 16 Küchenofen Anthrazit;Küchenöfen;3005530;57433;/la-nordica-verona-xxl-16-kuechenofen-anthrazit;"[""K\u00fcchenofen""]";;150;1;"[""Schwarz""]"
Wamsler;Wamsler Etna 10990 Werkstattofen;Werkstattöfen;W2000109900025;57434;/wamsler-etna-10990-werkstattofen;"[""Kaminofen""]";;150;1;"[""Schwarz""]"
Wamsler;Wamsler K144 C Beistellherd Stahl weiß mit Ceranplatte;Küchenöfen;W2000144061525;57435;/wamsler-k144-c-beistellherd-stahl-weiss-mit-ceranplatte;"[""K\u00fcchenofen""]";;120;1;"[""Schwarz""]"
Wamsler;Wamsler RH8F Werkstattofen, Stahl schwarz, Automatik Dauerbrand;Werkstattöfen;W2000109858525;57436;/wamsler-rh8f-werkstattofen-stahl-schwarz-automatik-dauerbrand;"[""Kaminofen""]";;120;1;"[""Schwarz""]"
Wamsler;Wamsler RH-8F Werkstattofen Stahl kaschmir;Werkstattöfen;W2000109853025;57437;/wamsler-rh-8f-werkstattofen-stahl-kaschmir;"[""Kaminofen""]";;120;1;"[""Schwarz""]"
Wamsler;Wamsler Rona Kaminofen Stahl grau;Kaminöfen 8 bis 9 kW;W2000101810125;57438;/wamsler-rona-kaminofen-stahl-grau;"[""Kaminofen""]";;150;1;"[""Schwarz""]"
Wamsler;Wamsler Yuna Kaminofen Stahl grau/ Naturstein;Kaminöfen 6 bis 7 kW;W2000108405025;57439;/wamsler-yuna-kaminofen-stahl-grau-naturstein;"[""Kaminofen""]";;150;1;"[""Grau""]"
La Nordica;La Nordica Marlena 16 Kaminofen, inkl. 50 cm Abgasrohrstutzen;Kaminöfen 6 bis 7 kW;3002840;57440;/la-nordica-marlena-16-kaminofen-inkl-50-cm-abgasrohrstutzen;;;130;1;"[""Schwarz""]"
Extraflame;Extraflame Teorema 16 Pelletofen Elfenbein;Pelletöfen 9 bis 11 kW;1294101;57441;/extraflame-teorema-16-pelletofen-elfenbein;"[""Pelletofen""]";;80;1;"[""Schwarz""]"
Extraflame;Extraflame Teorema 16 Pelletofen Bordeaux;Pelletöfen 9 bis 11 kW;1294100;57442;/extraflame-teorema-16-pelletofen-bordeaux;"[""Pelletofen""]";;80;1;"[""Schwarz""]"
Extraflame;Extraflame Dahiana Plus VFS 16 Pelletofen Stahl Elfenbein;Pelletöfen 9 bis 11 kW;1291251;57443;/extraflame-dahiana-plus-vfs-16-pelletofen-stahl-elfenbein;"[""Pelletofen""]";;80;1;"[""Schwarz""]"
La Nordica;La Nordica Prestige Line Liu 16 Pietra Kaminofen Naturstein;Kaminöfen 6 bis 7 kW;3002710;57444;/la-nordica-prestige-line-liu-16-pietra-kaminofen-naturstein;"[""Kaminofen""]";;130;1;"[""Schwarz""]"
Austroflamm;Austroflamm 89x49x57 S 3.0 Eck-Kamineinsatz rechts inkl. Schiebetür, Keramott schwarz;Kamineinsätze;360233-CG;57445;/austroflamm-89x49x57-s-30-eck-kamineinsatz-rechts-inkl-schiebetuer-keramott-schwarz;"[""Kamineinsatz""]";;180;1;"[""Schwarz""]"
;;;AD1771;57446;;;;;0;
Wamsler;Westminster K76-70 Küchenofen Stahl weiß, Anschluss links;Küchenöfen;G001767505;57447;/westminster-k76-70-kuechenofen-stahl-weiss-anschluss-links;"[""K\u00fcchenofen""]";;120;1;"[""Wei\u00df""]"
Westminster (by Wamsler);Wamsler 10965F RH-6F Werkstattofen Stahl kaschmir;Werkstattöfen;W2000109653025;57448;/wamsler-10965f-rh-6f-werkstattofen-stahl-kaschmir;"[""Kaminofen""]";;120;1;"[""Grau""]"
Wamsler;Wamsler 10981F-WO Werkstattofen RR oben;Kaminöfen 8 bis 9 kW;W2000109812025;57449;/wamsler-10981f-wo-werkstattofen-rr-oben;"[""Kaminofen""]";;120;1;"[""Schwarz""]"
Wamsler;Wamsler Motho Kaminofen Stahl schwarz/ Naturstein;Kaminöfen 8 bis 9 kW;W2000113811025;57451;/wamsler-motho-kaminofen-stahl-schwarz-naturstein;"[""Kaminofen""]";;150;1;"[""Schwarz""]"
La Nordica;La Nordica Termorosa XXL DSA.16, Wasserführender Küchenofen, Nero;Wasserführende Küchenöfen;3005330;57452;/la-nordica-termorosa-xxl-dsa16-wasserfuehrender-kuechenofen-nero;"[""K\u00fcchenofen wassergef\u00fchrt""]";;160;1;"[""Schwarz""]"
;;;2000020866;57453;;;;;0;
;;;2197184;57454;;;;;0;
Austroflamm;Austroflamm Zubehör Drehtellerset Rauchrohrdurchmesser 130 mm für Flok, Jini Xtra, Slim 3.0, Stila, Tower Xtra;;55007;57455;austroflamm-zubehoer-drehtellerset-rauchrohrdurchmesser-130-mm-fuer-flok-jini-xtra-slim-3-0-stila-tower-xtra;"[""Sonstige""]";;;1;
Austroflamm;Austroflamm Zubehör Drehtellerset für Tower für Außenluftanschluß unten;;58002;57456;austroflamm-zubehoer-drehtellerset-fuer-tower-fuer-aussenluftanschluss-unten;"[""Sonstige""]";;;1;
Austroflamm;Austroflamm Zubehör Drehtellerset für Lounge Xtra für Außenluftanschluss unten;;59004;57457;austroflamm-zubehoer-drehtellerset-fuer-lounge-xtra-fuer-aussenluftanschluss-unten;"[""Sonstige""]";;;1;
Austroflamm;Austroflamm Zubehör Drehtellerset Rauchrohrdurchmesser 130 mm für Außenluftanschluss unten für Jini Xtra, Slim 3.0, Stila;;61022;57458;austroflamm-zubehoer-drehtellerset-rauchrohrdurchmesser-130-mm-fuer-aussenluftanschluss-unten-fuer-jini-xtra-slim-3-0-stila;"[""Sonstige""]";;;1;
Austroflamm;Austroflamm Zubehör Drehtellerset Rauchrohrdurchmesser 150 mm für Außenluftanschluss unten für Bono Xtra, Fynn Xtra, Koko Xtra, Lounge Xtra;;64003;57459;austroflamm-zubehoer-drehtellerset-rauchrohrdurchmesser-150-mm-fuer-aussenluftanschluss-unten-fuer-bono-xtra-fynn-xtra-koko-xtra-lounge-xtra;"[""Sonstige""]";;;1;
;;;083002-29;57460;;;;;0;
;;;83005;57461;;;;;0;
;;;363007;57462;;;;;0;
;;;404002;57463;;;;;0;
;;;720150;57464;;;;;0;
;;;970230;57465;;;;;0;
;;;970235;57466;;;;;0;
;;;970250;57467;;;;;0;
;;;970251;57468;;;;;0;
;;;970252;57469;;;;;0;
;;;AF800005;57470;;;;;0;
;;;AF800008;57471;;;;;0;
;;;10118;57472;;;;;0;
Raik;Raik Kaminbesteck Ritter Hubert, schwarz, 4tlg.;Kaminbesteck;R1019;57474;/raik-kaminbesteck-ritter-hubert-schwarz-4tlg;;;;1;"[""Schwarz""]"
Wamsler;Wamsler 10960F-WO Werkstattofen mit Fenster;Kaminöfen 6 bis 7 kW;W2000109610525;57475;/wamsler-10960f-wo-werkstattofen-mit-fenster;"[""Kaminofen""]";;120;1;"[""Schwarz""]"
La Nordica;La Nordica Giulietta 165 Kaminofen;Kaminöfen 6 bis 7 kW;3009440;57476;/la-nordica-giulietta-165-kaminofen;"[""Kaminofen""]";;120;1;"[""Schwarz""]"
Wamsler;Wamsler Methis Kaminofen Stahl;Kaminöfen 8 bis 9 kW;W200011380huelle;57477;;;;;1;
Wamsler;Wamsler Methis Kaminofen Stahl schwarz/ naturstein;Kaminöfen 8 bis 9 kW;W2000113801025;57477;/wamsler-methis-kaminofen-stahl-schwarz-naturstein;"[""Kaminofen""]";;150;1;"[""Schwarz""]"
Wamsler;Wamsler Methis Kaminofen Stahl schwarz/ grau;Kaminöfen 8 bis 9 kW;W2000113805025;57477;/wamsler-methis-kaminofen-stahl-schwarz-grau;"[""Kaminofen""]";;150;1;"[""Schwarz""]"
Lotus;Lotus Beto 470 Kaminofen Tür Grau, RR oben, Stahltopplatte grau, Griff Classic H;Kaminöfen 6 bis 7 kW;KS2317;57478;/lotus-beto-470-kaminofen-tuer-grau-rr-oben-stahltopplatte-grau-griff-classic-h;"[""Kaminofen""]";;150;1;
Lotus;Lotus Beto 470M Kaminofen Tür Grau, RR oben, Stahltopplatte grau und Griff Classic H;Kaminöfen 6 bis 7 kW;KS2329;57479;/lotus-beto-470-m-kaminofen-tuer-grau-rr-oben-stahltopplatte-grau-und-griff-classic-h;;;150;1;
Traeger;Traeger Ersatz Grillbürste (2er-Pack);Grillbürsten;BAC599;57480;/traeger-ersatz-grillbuerste-2er-pack;"[""Sonstige""]";;;1;
Traeger;Traeger BBQ Spatel;Grillbesteck;BAC796;57481;/traeger-bbq-spatel;"[""Sonstige""]";;;1;
Traeger;Traeger Grillzange;Grillbesteck;BAC797;57482;/traeger-grillzange;"[""Sonstige""]";;;1;
Traeger;Traeger Grillgabel;Grillbesteck;BAC798;57483;/traeger-grillgabel;"[""Sonstige""]";;;1;
Traeger;"Traeger Wendhaken ""Schweineschwanz""";Grillbesteck;BAC799;57484;/traeger-wendhaken-schweineschwanz;"[""Sonstige""]";;;1;
Traeger;Traeger XXL BBQ Spatel;Grillbesteck;BAC800;57485;/traeger-xxl-bbq-spatel;"[""Sonstige""]";;;1;
Traeger;Traeger Frontablage, klappbar, klein;Grill Accessoires;BAC766;57486;/traeger-frontablage-klappbar-klein;"[""Sonstige""]";;;1;
Traeger;Traeger Butcher Paper 22,9 m;Küchenhelfer;BAC817;57487;/traeger-butcher-paper-229-m;"[""Sonstige""]";;;1;
Traeger;Traeger Woodridge Pelletgrill;Pelletgrills;TFB86MLHI;57488;/traeger-woodridge-pelletgrill;"[""Pelletgrill""]";;;1;"[""Schwarz""]"
Traeger;Traeger Woodridge Pro Pelletgrill;Pelletgrills;TFB97JLHI;57488;/traeger-woodridge-pro-pelletgrill;"[""Pelletgrill""]";;;1;"[""Schwarz""]"
Traeger;Traeger Woodridge Elite Pelletgrill;Pelletgrills;TFC97XLHI;57488;/traeger-woodridge-elite-pelletgrill;"[""Pelletgrill""]";;;1;"[""Schwarz""]"
Traeger;Traeger Woodridge Pelletgrill;Pelletgrills;TFHuelleWoodridge;57488;;;;;1;
Traeger;Traeger Signature Pellets FSC;Grillpellets;PEL425;57489;/traeger-signature-pellets-fsc;"[""Sonstige""]";;;1;
Traeger;Traeger Apfel Pellets FSC;Grillpellets;PEL415;57489;/traeger-apfel-pellets-fsc;"[""Sonstige""]";;;1;
Traeger;Traeger Competition Blends Pellets FSC;Grillpellets;PEL417;57489;/traeger-competition-blends-pellets-fsc;"[""Sonstige""]";;;1;
Traeger;Traeger Eiche Pellets FSC;Grillpellets;PEL416;57489;/traeger-eiche-pellets-fsc;"[""Sonstige""]";;;1;
Traeger;Traeger Pellets FSC;Grillpellets;PEL41Huelle;57489;;;;;1;
;;Grillabdeckungen;BAC7Huelle;57490;;;;;0;
Traeger;Traeger Einsatz für Fettauffangbehälter, Größe A (5er-Pack);Grill Accessoires;BAC854;57491;/traeger-einsatz-fuer-fettauffangbehaelter-groesse-a-5er-pack;"[""Sonstige""]";;;1;
Traeger;Traeger Einsatz für Fettauffangbehälter, Größe C (5er-Pack);Grill Accessoires;BAC856;57491;/traeger-einsatz-fuer-fettauffangbehaelter-groesse-c-5er-pack;"[""Sonstige""]";;;1;
Traeger;Traeger Einsatz für Fettauffangbehälter, Größe B (5er-Pack);Grill Accessoires;BAC855;57491;/traeger-einsatz-fuer-fettauffangbehaelter-groesse-b-5er-pack;"[""Sonstige""]";;;1;
Traeger;Traeger Einsatz für Fettauffangbehälter;Grill Accessoires;BAC85Huelle;57491;;;;;1;
Traeger;Traeger Abdeckhaube für Woodridge Pro und Elite;Grillabdeckungen;BAC777;57492;/traeger-abdeckhaube-fuer-woodridge-pro-und-elite;"[""Abdeckung""]";;;1;
Traeger;Traeger Abdeckhaube für Woodridge;Grillabdeckungen;BAC765;57493;/traeger-abdeckhaube-fuer-woodridge;"[""Abdeckung""]";;;1;
Wamsler;Wamsler N-Line Kaminofen Stahl schwarz/ Sandstein Rainbow;Kaminöfen bis 5 kW;W2000111551525;57494;/wamsler-n-line-kaminofen-stahl-schwarz-sandstein-rainbow;"[""Kaminofen""]";;120;1;"[""Schwarz""]"
Cadac;Cadac 1 Cook Turbo PRO FFD Combo 30mbar;Campingkocher;CA103FC-50-QR-EU;57495;/cadac-1-cook-turbo-pro-ffd-combo-30mbar;"[""Campingkocher"",""Gaskocher""]";;;1;
Cadac;Cadac 1 Cook Turbo PRO FFD Combo;Gasgrills;CA103FC-50-QR;57495;;;;;1;
Cadac;Cadac 1 Cook Turbo PRO FFD Combo 50mbar;Campingkocher;CA103FC-50-QR-DE;57495;/cadac-1-cook-turbo-pro-ffd-combo-50mbar;;;;1;
Cadac;Cadac 2 Cook Turbo FFD Stove;Campingkocher;CA203F2C-10;57497;;;;;1;
Cadac;Cadac 2 Cook Turbo FFD Stove 30mbar;Campingkocher;CA203F2C-10-EF;57497;/cadac-2-cook-turbo-ffd-stove-30mbar;"[""Campinggrill"",""Gasgrill"",""BBQ-Grill""]";;;1;
Cadac;Cadac 2 Cook Turbo FFD Stove 50mbar;Campingkocher;CA203F2C-10-DE;57497;/cadac-2-cook-turbo-ffd-stove-50mbar;"[""Campingkocher"",""Gaskocher""]";;;1;
Cadac;Cadac Van Cook Flat plate;Grillplatten/Grillroste;CA1025-200;57498;/cadac-van-cook-flat-plate;;;;1;
Cadac;Cadac Van Cook BBQ top;Grillplatten/Grillroste;CA1025-100;57499;/cadac-van-cook-bbq-top;"[""Campinggrill"",""Gasgrill"",""Tischgrill""]";;;1;
Cadac;Cadac Van Cook Pizza stein;Pizzasteine;CA1025-300;57500;/cadac-van-cook-pizza-stein;"[""Pizzazubeh\u00f6r""]";;;1;
Cadac;Cadac Van Cook FFD BBQ plate;Gas Tischgrills;CA1025-25-UN;57501;/cadac-van-cook-ffd-bbq-plate;"[""Campinggrill"",""Gasgrill""]";;;1;
Cadac;Cadac Van Cook FFD Combo;Gas Tischgrills;CA1025-20-UN;57502;/cadac-van-cook-ffd-combo;"[""Campinggrill"",""Gasgrill""]";;;1;
Cadac;Cadac Van Cook PRO FFD Deluxe;Gas Tischgrills;CA1025-10-UN;57503;/cadac-van-cook-pro-ffd-deluxe;"[""Campingkocher"",""Gaskocher""]";;;1;"[""Schwarz""]"
Cadac;Cadac Safari Chef 30 HP Combo;Gasgrills;CA6546C-20-EU;57504;/cadac-safari-chef-30-hp-combo;"[""Campinggrill"",""Gasgrill""]";;;1;"[""Schwarz""]"
Cadac;Cadac Safari Chef 30 LP Deluxe 30mbar;Gas Campinggrills;CA6545C-10-EF;57505;/cadac-safari-chef-30-lp-deluxe-30mbar;"[""Campinggrill"",""Gasgrill""]";;;1;"[""Schwarz""]"
Cadac;Cadac Quad Power Pak 30mbar;Outdoorküchen-Zubehör;CA374C-EF;57506;/cadac-quad-power-pak-30mbar;;;;1;
Cadac;Cadac Pizza cutter set (stone/lifter/cutter);Pizzaschneider;CA98328V;57507;/cadac-pizza-cutter-set-stoneliftercutter;"[""Pizzazubeh\u00f6r""]";;;1;
Cadac;Cadac Glamp Chef 40 30mbar;Gas Tischgrills;CA5610C-35-04-EF;57508;/cadac-glamp-chef-40-30mbar;"[""Campinggrill"",""Gasgrill"",""Tischgrill""]";;;1;"[""Schwarz""]"
Cadac;Cadac Tool set  (Spatel, Gabel, Zange);Grillzubehör Sets;CA98329V;57509;/cadac-tool-set-of-3-spatulaforkpincer;;;;1;
Cadac;Cadac Mini Smoker Box 13x9x4cm;Räucherzubehör;CA98316V;57510;/cadac-mini-smoker-box-13x9x4cm;;;;1;
Cadac;Cadac Smoker Box Stainless Steel 23x9x4cm;Räucherzubehör;CA98312V;57511;/cadac-smoker-box-stainless-steel-23x9x4cm;;;;1;
Cadac;Cadac Skottel Spatel;Grillbesteck;CA98221V;57512;/cadac-skottel-spatula;;;;1;
Cadac;Cadac Grillmatte 52cm;Grill Accessoires;CA2015013;57513;/cadac-grillmat-52cm;;;;1;
Cadac;Cadac Grillmat 33x40cm;Grill Accessoires;CA2015012;57514;/cadac-grillmat-33x40cm;;;;1;
Cadac;Cadac Überdruckregler mit Sicherheitsventil 50mbar 0,85m;Grillzubehör Sets;CA8520-OF;57515;/cadac-ueberdruckregler-mit-sichjerheitsventil-50mbar-085m;;;;1;
Cadac;Cadac Adaptor France (¼”LH zu ½”RH);Grill Accessoires;CA357-FRA;57516;/cadac-adaptor-france-lh-to-rh;;;;1;
Cadac;Cadac Quick Release Coupling 8mm FR;Grill Accessoires;CA338-FR;57517;/cadac-quick-release-coupling-8mm-fr;;;;1;
Cadac;Cadac Quick release coupling (rotating 90°) 8mm FR;Grill Accessoires;CA338-2-FR;57518;/cadac-quick-release-coupling-rotating-90-8mm-fr;;;;1;
Cadac;Cadac Quick release coupling (2 connections) 8mm FR;Grill Accessoires;CA338-1-FR;57519;/cadac-quick-release-coupling-2-connections-8mm-fr;;;;1;
Cadac;Cadac 2 Cook 3 Classic Stove;Campingkocher;CA203M1-10;57520;;;;;1;
Cadac;Cadac 2 Cook 3 Classic Stove 50mbar;Campingkocher;CA203M1-10-DE;57520;/cadac-2-cook-3-classic-stove-50mbar;"[""Campingkocher"",""Gaskocher""]";;;1;
Cadac;Cadac 2 Cook 3 Classic Stove 30mbar;Campingkocher;CA203M1-10-EF;57520;/cadac-2-cook-3-classic-stove-30mbar;"[""Campingkocher"",""Gaskocher""]";;;1;"[""Schwarz""]"
Cadac;Cadac Universalregler 50mbar 0,85m;Grillzubehör Sets;CA8520;57521;/cadac-universalregler-50mbar-085m;;;;1;
Cadac;Cadac Gewindekartuschenregler 30mbar 0,85m;Grill Accessoires;CA343;57522;/cadac-gewindekartuschenregler-30mbar-085m;;;;1;
Cadac;Cadac Quick Release Coupling 8mm;Grill Accessoires;CA338;57523;/cadac-quick-release-coupling-8mm;;;;1;
Cadac;Cadac Gaskartusche 445g;Gaskartuschen;CACA445-N;57524;/cadac-gaskartusche-445g;;;;1;
Cadac;Cadac Safari Chef 30 BBQ Cover;Grillabdeckungen;CA6540-800;57525;/cadac-safari-chef-30-bbq-cover;"[""Abdeckung""]";;;1;
Cadac;Cadac BBQ Cover 50;Grillabdeckungen;CA8626;57526;/cadac-bbq-cover-50;"[""Abdeckung""]";;;1;
Cadac;Cadac BBQ leg bag (Carri Chef, Grillo Chef, Braai range);Grilltragetaschen;CA8910-107;57527;/cadac-bbq-leg-bag-carri-chef-grillo-chef-braai-range;;;;1;
Cadac;Cadac Glamp Chef Cover 40 Pro;Grillabdeckungen;CA5610-100;57528;/cadac-glamp-chef-cover-40-pro;"[""Abdeckung""]";;;1;
Cadac;Cadac Carri Chef 50 Deckel;Grill Accessoires;CA8910-SP004;57529;/cadac-carri-chef-50-deckel;;;;1;
Cadac;Cadac Carri Chef 50 Topfständer;Grill Accessoires;CA8910-SP003;57530;/cadac-carri-chef-50-topfstaender;;;;1;
Cadac;Cadac BBQ2 Plancha Top 50;Grillplatten/Grillroste;CA8910-108;57531;/cadac-bbq2plancha-top-50;;;;1;"[""Schwarz""]"
Cadac;Cadac Carri Chef 2 Skottel top 50;Grill Accessoires;CA8910-103;57532;/cadac-carri-chef-2-skottel-top-50;"[""Campinggrill"",""Gasgrill""]";;;1;
Cadac;Cadac BBQ Top 50;Grillplatten/Grillroste;CA8910-101;57533;/cadac-bbq-top-50;;;;1;
Cadac;Cadac Grill2Braai Top 50;Grillplatten/Grillroste;CA8910-100;57534;/cadac-grill2braai-top-50;;;;1;
Cadac;Cadac BBQ Top 40;Grillplatten/Grillroste;CA8600-200;57535;/cadac-bbq-top-40;;;;1;
Cadac;Cadac Grill2Braai Top 40;Grillplatten/Grillroste;CA5610-400;57536;/cadac-grill2braai-top-40;;;;1;
Cadac;Cadac BBQ2Plancha Top 40;Grillplatten/Grillroste;CA5610-200;57537;/cadac-bbq2plancha-top-40;;;;1;
Cadac;Cadac Safari Chef 30 Dome;Grill Accessoires;CA6545-300C;57538;/cadac-safari-chef-30-dome;"[""Campinggrill"",""Gasgrill""]";;;1;
Cadac;Cadac Safari Chef 30 Flat Plate;Grillplatten/Grillroste;CA6545-200C;57539;/cadac-safari-chef-30-flat-plate;;;;1;
Cadac;Cadac Safari Chef 30 BBQ Top;Grillplatten/Grillroste;CA6545-100C;57540;/cadac-safari-chef-30-bbq-top;"[""Campinggrill"",""Gasgrill""]";;;1;
Cadac;Cadac 2 Cook 3 Pro Plancha;Campingkocher;CA203P1C-15;57541;;;;;1;
Cadac;Cadac 2 Cook 3 Pro Plancha 30mbar;Campingkocher;CA203P1C-15-EF;57541;/cadac-2-cook-3-pro-plancha-30mbar;"[""Campingkocher"",""Gaskocher""]";;;1;"[""Schwarz""]"
Cadac;Cadac 2 Cook 3 Pro Plancha 50mbar;Campingkocher;CA203P1C-15-DE;57541;/cadac-2-cook-3-pro-plancha-50mbar;"[""Campingkocher"",""Gaskocher""]";;;1;"[""Schwarz""]"
Cadac;Cadac BBQ2Plancha Top 30;Grillplatten/Grillroste;CA6540-600;57542;/cadac-bbq2plancha-top-30;;;;1;
Cadac;Cadac Carri Chef 50 BBQ 30mbar;Gas Campinggrills;CA8915C-20-EF;57543;/cadac-carri-chef-50-bbq-30mbar;"[""Campinggrill"",""Gasgrill""]";;;1;"[""Schwarz""]"
Cadac;Cadac Carri Chef 50 BBQ / Grill2Braai 30mbar;Gas Campinggrills;CA8915C-50-EF;57544;/cadac-carri-chef-50-bbq-grill2braai-30mbar;"[""Campinggrill"",""Gasgrill""]";;;0;"[""Schwarz""]"
Cadac;Cadac Carri Chef 40 BBQ / Grill 2 Braai 30mbar;Gas Campinggrills;CA8905-50-EF;57545;/cadac-carri-chef-40-bbq-grill-2-braai-30mbar;"[""Campinggrill"",""Gasgrill""]";;;1;"[""Schwarz""]"
Cadac;Cadac Carri Chef 40 BBQ 30mbar;Gas Campinggrills;CA8905-20-EF;57546;/cadac-carri-chef-40-bbq-30mbar;"[""Campinggrill"",""Gasgrill""]";;;1;"[""Schwarz""]"
Cadac;Cadac Soft Soak 30;Grillgeschirr;CA6540-900;57547;/cadac-soft-soak-30;"[""Reinigungselement""]";;;1;
Cadac;Cadac Leg Leveller Grillo Chef/Skottelbraai/Paella Braai;Grill Accessoires;CA5650-500;57548;/cadac-leg-leveller-grillo-chefskottelbraaipaella-braai;;;;1;
Cadac;Cadac Soft Soak 2 Cook;Grillgeschirr;CA203-900;57549;/cadac-soft-soak-2-cook;;;;1;
Cadac;Cadac Non-Stick Skottel Foil;Grill Accessoires;CA8631;57550;/cadac-non-stick-skottel-foil;;;;1;
Cadac;Cadac Paella Braai 30mbar;Gas Campinggrills;CA8309-30-EF;57551;/cadac-paella-braai-30mbar;;;;1;"[""Schwarz""]"
Cadac;Cadac Skottelbraai 30mbar;Gas Campinggrills;CA8309-10-EF;57552;/cadac-skottelbraai-30mbar;"[""Campinggrill"",""Gasgrill""]";;;1;"[""Schwarz""]"
Cadac;Cadac 3 Cook Turbo FFD Deluxe 30mbar;Campingkocher;CA303FC-20-EF;57553;/cadac-3-cook-turbo-ffd-deluxe-30mbar;"[""Campingkocher"",""Gaskocher""]";;;1;"[""Schwarz""]"
Cadac;Cadac 2 Cook Plancha;Grillplatten/Grillroste;CA203-500C;57554;/cadac-2-cook-plancha;;;;1;
Cadac;Cadac 2 Cook 3 Pro Deluxe 30mbar;Campingkocher;CA203P1-20-EF;57555;/cadac-2-cook-3-pro-deluxe-30mbar;"[""Campingkocher"",""Gaskocher""]";;;1;"[""Schwarz""]"
Cadac;Cadac 2 Cook 3 Pro Stove 30mbar;Campingkocher;CA203P1-10-EF;57556;/cadac-2-cook-3-pro-stove-30mbar;"[""Campingkocher"",""Gaskocher""]";;;1;
Cadac;Cadac 1 Cook Turbo FFD Flat Plate 30mbar;Campingkocher;CA103FC-11-EF;57557;/cadac-1-cook-turbo-ffd-flat-plate-30mbar;"[""Campingkocher"",""Gaskocher""]";;;1;"[""Schwarz""]"
Cadac;Cadac 1 Cook Turbo FFD Stove 30mbar;Campingkocher;CA103FC-10-EF;57558;/cadac-1-cook-turbo-ffd-stove-30mbar;"[""Campingkocher"",""Gaskocher""]";;;1;"[""Schwarz""]"
;;Grillabdeckungen;CA BBQ Cover;57559;;;;;0;
Cadac;Cadac Hose QR Connection External Hinge;Campingkocher;CA85;57560;;;;;0;
Cadac;Cadac Hose QR Connection External Hinge 3,0m;Campingkocher;CA8524;57560;/cadac-hose-qr-connection-external-hinge-30m;;;;1;
Cadac;Cadac Hose QR Connection External Hinge 5,0m;Campingkocher;CA8526;57560;/cadac-hose-qr-connection-external-hinge-50m;;;;1;
Cadac;Cadac Silicon Tongs 36cm;Grillbesteck;CA98319V;57561;/cadac-silicon-tongs-36cm;;;;1;
Cadac;Cadac Silicon Tongs 28cm;Grillbesteck;CA98320V;57561;/cadac-silicon-tongs-28cm;;;;1;
Cadac;Cadac Silicon Tongs;Grillbesteck;CA98;57561;;;;;1;
Cadac;Cadac Dual Power Pak;Zubehör;CA346;57562;;;;;1;
Cadac;Cadac Dual Power Pak 30mbar;Zubehör;CA346-10-EF;57562;/cadac-dual-power-pak-30mbar;;;;1;
Cadac;Cadac Dual Power Pak 50mbar;Zubehör;CA346-10-DE;57562;/cadac-dual-power-pak-50mbar;;;;1;
Cadac;Cadac Safari Chef 30 LP Combo;Gasgrills;CA6545C-20;57563;;;;;1;
Cadac;Cadac Safari Chef 30 LP Combo 30mbar;Gasgrills;CA6545C-20-EF;57563;/cadac-safari-chef-30-lp-combo-30mbar;"[""Campinggrill"",""Gasgrill""]";;;1;"[""Schwarz""]"
Cadac;Cadac Safari Chef 30 LP Combo 50mbar;Gasgrills;CA6545C-20-DE;57563;/cadac-safari-chef-30-lp-combo-50mbar;"[""Campinggrill"",""Gasgrill""]";;;1;"[""Schwarz""]"
Cadac;Cadac 2 Cook Turbo FFD Deluxe 30mbar;Campingkocher;CA203F2C-20-EF;57564;/cadac-2-cook-turbo-ffd-deluxe-30mbar;"[""Campingkocher"",""Gaskocher""]";;;1;"[""Schwarz""]"
La Nordica;La Nordica Gemma Forno 165 Kaminofen Elegance Weiss Infinity;Kaminöfen 6 bis 7 kW;3009301;57565;/la-nordica-gemma-forno-165-kaminofen-elegance-weiss-infinity;"[""Kaminofen""]";;120;1;"[""Schwarz""]"
Cadac;Cadac BBQ Cover;Grillabdeckungen;CA6545;57567;;;;;1;
Cadac;Cadac BBQ Cover 30 Pro;Grillabdeckungen;CA6545-875C;57567;/cadac-bbq-cover-30-pro;"[""Abdeckung""]";;;1;
Cadac;Cadac BBQ Cover 40 Pro;Grillabdeckungen;CA8905-100C;57567;/cadac-bbq-cover-40-pro;"[""Abdeckung""]";;;1;
Cadac;Cadac BBQ Cover 50 Pro;Grillabdeckungen;CA8915-100C;57567;/cadac-bbq-cover-50-pro;"[""Abdeckung""]";;;1;
